SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,1DRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,RYOE,EXPLSV%,recYPG,AY/Tgt,AY%,RZ Tgt,10+ Tgt,Quick Tgt,EZ Tgt,FPOE(t),FPOE,PROJ,CSTY%,CL
2025,8117,Jalen Tolbert,WR,26.8,MIA,118,119,119,46.3,37.3,28.3,13,13,8,847,443,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,18,157,1,11,1,34,46,203,11.3,6.0,0,0,0,203,0,0,0,0,52.3%,NA,NA,NA,0,NA,12,34,0.353,0.9,263,5.4%,0.77,0.042,0,NA,NA,NA,NA,NA,NA,203,NA,NA,15.6,0.0,0.0,NA,NA,15.6,12.4,8.3%,4,18,9,5,-1.0,-1.1,52.8,8.0%,10.1
2025,5995,Justice Hill,RB,28.1,BAL,60,62,66,65.2,54.7,44.2,16,10,0,590,219,1,0.0%,0,0,0,0,0,0,0.00,93,0,0,0,0.00,0.00,21,-15,0,5,1,27,184,169,8.1,6.3,18,1,2,262,2,111,93,5.17,37.1%,13,6.18,0.722,4,1.341,10,45,0.222,1.0,118,6.4%,1.43,0.042,0,NA,NA,NA,NA,NA,NA,262,NA,NA,26.2,0.0,9.3,31,5.56%,16.9,NA,NA,NA,NA,NA,NA,0.7,0.7,62.5,10.0%,15.5
2025,4988,Nick Chubb,RB,30.0,FA,54,54,50,88.3,81.8,75.3,15,15,9,1025,326,0,0.0%,0,0,0,0,0,0,0.00,506,0,0,0,0.00,0.00,13,4,2,1,0,20,63,67,5.2,3.4,122,5,17,573,3,394,506,4.15,31.8%,30,3.23,0.246,20,0.569,21,142,0.148,1.4,129,3.4%,0.52,0.008,0,NA,NA,NA,NA,NA,NA,573,NA,NA,38.2,0.0,33.7,124,7.38%,4.5,NA,NA,NA,NA,NA,NA,-1.9,-1.5,107.8,13.0%,12.2
2025,6271,Olamide Zaccheaus,WR,28.4,ATL,75,81,84,84.8,65.3,45.8,16,16,5,1033,574,0,0.0%,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,39,175,5,13,2,65,138,313,8.0,4.8,4,0,1,338,0,0,25,6.25,55.6%,NA,NA,NA,1,NA,16,69,0.232,1.0,339,11.3%,0.92,0.038,0,NA,NA,NA,NA,NA,NA,338,NA,NA,21.1,0.0,1.6,NA,NA,19.6,7.0,10.1%,12,15,34,4,-0.6,-0.6,91.9,6.0%,12.4
2025,11579,Audric Estime,RB,22.2,NO,70,70,71,48.1,42.1,36.1,15,6,1,399,124,0,0.0%,0,0,0,0,0,0,0.00,198,0,0,0,0.00,0.00,12,-5,0,3,0,13,108,103,8.6,7.9,46,7,11,301,1,165,198,4.3,31.1%,16,3.58,0.348,12,0.705,15,59,0.254,2.5,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,301,NA,NA,50.2,0.0,33.0,#N/A,#N/A,17.2,NA,NA,NA,NA,NA,NA,2.0,2.0,36.3,33.0%,13.5
2025,9497,Jalin Hyatt,WR,24.2,NYG,182,184,189,8.5,6,3.5,12,7,0,845,171,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,33,0,2,0,14,2,35,7.0,2.5,0,0,0,35,0,0,0,0,20.2%,NA,NA,NA,0,NA,2,14,0.143,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,35,NA,NA,5.0,0.0,0.0,NA,NA,5.0,NA,NA,NA,NA,NA,NA,-1.0,-0.9,26.3,0.0%,2.8
2025,7562,Tutu Atwell,WR,26.2,MIA,134,128,124,31.2,28.2,25.2,16,10,4,629,177,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,125,1,3,1,15,67,192,32.0,12.8,0,0,0,192,0,0,0,0,28.1%,NA,NA,NA,0,NA,4,15,0.267,0.4,141,2.5%,1.36,0.021,0,NA,NA,NA,NA,NA,NA,192,NA,NA,19.2,0.0,0.0,NA,NA,19.2,19.5,5.5%,1,12,3,1,0.0,0.7,24.4,10.0%,9.3
2025,10235,Roschon Johnson,RB,24.8,CHI,126,126,125,1.7,1.7,1.7,14,2,0,471,4,0,0.0%,0,0,0,0,0,0,0.00,17,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,17,0,16,17,8.5,0.8%,0,7.85,0.000,1,0.785,1,2,0.500,1.0,0,0.0%,#DIV/0!,NA,0,NA,NA,NA,NA,NA,NA,17,NA,NA,17.0,0.0,17.0,5,50.00%,0.0,NA,NA,NA,NA,NA,NA,-0.6,-0.8,5.6,NA,NA
2025,11629,Devontez Walker,WR,24.5,BAL,125,120,110,37.6,34.6,31.6,12,10,3,617,126,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,113,1,2,3,8,23,136,22.7,17.0,0,0,0,136,0,0,0,0,20.4%,NA,NA,NA,0,NA,5,8,0.625,0.5,62,1.9%,2.19,0.032,0,NA,NA,NA,NA,NA,NA,136,NA,NA,13.6,0.0,0.0,NA,NA,13.6,25.6,6.1%,1,7,2,2,1.0,1.0,23.5,20.0%,11.2
2025,11599,Cade Stover,TE,25.5,HOU,78,79,87,19.9,13.9,7.9,17,9,7,535,230,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,12,24,1,4,0,16,52,76,6.3,4.8,4,0,2,79,0,0,3,0.75,43.0%,NA,0.00,NA,2,NA,6,20,0.300,0.7,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,79,NA,NA,8.8,0.0,0.3,NA,NA,8.4,NA,NA,NA,NA,NA,NA,0.5,0.5,16.8,0.0%,5.1
2025,8917,KaVontae Turpin,WR,29.4,DAL,77,72,69,84.5,71.5,58.5,15,15,2,1016,371,1,0.0%,0,0,0,0,0,0,0.00,89,0,0,0,0.00,0.00,26,182,4,14,2,38,214,396,15.2,10.4,17,2,3,485,0,0,89,5.24,36.5%,NA,NA,NA,3,NA,19,55,0.345,1.3,241,6.1%,1.64,0.058,0,NA,NA,NA,NA,NA,NA,485,NA,NA,32.3,0.0,5.9,NA,NA,26.4,8.2,6.2%,5,12,15,3,0.5,0.7,73.5,13.0%,13.2
2025,6943,Gabriel Davis,WR,26.7,FA,135,135,138,30.9,24.9,18.9,15,6,5,336,168,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,99,0,7,1,18,30,129,10.8,7.2,0,0,0,129,0,0,0,0,50.0%,NA,NA,NA,0,NA,8,18,0.444,1.3,131,3.6%,0.98,0.053,0,NA,NA,NA,NA,NA,NA,129,NA,NA,21.5,0.0,0.0,NA,NA,21.5,9.1,4.8%,6,9,11,2,-0.1,-0.1,33.9,17.0%,8.7
2025,4993,Mike Gesicki,TE,30.2,CIN,41,40,38,70.7,56.7,42.7,17,13,2,774,295,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,28,244,1,17,2,42,63,307,11.0,7.3,0,0,0,307,0,0,0,0,38.1%,NA,NA,NA,0,NA,19,42,0.452,1.5,244,6.6%,1.26,0.070,0,NA,NA,NA,NA,NA,NA,307,NA,NA,23.6,0.0,0.0,NA,NA,23.6,10.2,9.3%,7,21,21,3,-0.8,-0.8,78.6,15.0%,13.5
2025,2505,Darren Waller,TE,33.2,FA,33,31,27,88.7,76.7,64.7,14,9,3,519,234,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,24,210,0,13,6,34,73,283,11.8,8.3,1,0,1,287,0,0,4,4,45.1%,NA,0.00,NA,1,NA,20,35,0.571,2.2,154,7.1%,1.84,0.084,0,NA,NA,NA,NA,NA,NA,287,NA,NA,31.9,0.0,0.4,NA,NA,31.4,11.2,12%,7,22,16,7,1.6,3.0,64.8,33.0%,20.7
2025,11619,Ja'Lynn Polk,WR,23.7,NO,1226,1226,1224,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,4177,Mack Hollins,WR,32.2,NE,58,58,60,113.4,90.4,67.4,17,15,13,969,659,1,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,46,442,0,26,2,65,108,550,12.0,8.5,1,0,0,554,0,0,4,4,68.0%,NA,NA,NA,0,NA,28,66,0.424,1.9,340,12.9%,1.62,0.076,0,NA,NA,NA,NA,NA,NA,554,NA,NA,36.9,0.0,0.3,NA,NA,36.7,13.0,19.2%,5,36,26,5,1.3,1.1,93.5,20.0%,15.5
2025,12496,Tai Felton,WR,22.7,MIN,194,194,200,5.5,4,2.5,17,6,0,934,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,11,0,2,0,3,14,25,8.3,8.3,0,0,0,25,0,0,0,0,4.0%,NA,NA,NA,0,NA,2,3,0.667,0.4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,25,NA,NA,5.0,0.0,0.0,NA,NA,5.0,NA,NA,NA,NA,NA,NA,-0.4,-0.4,12.0,0.0%,1.8
2025,7891,Brock Wright,TE,27.0,DET,61,60,61,36.8,29.8,22.8,16,11,8,699,401,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,14,22,0,5,2,22,86,108,7.7,4.9,0,0,0,108,0,0,0,0,57.4%,NA,NA,NA,0,NA,7,22,0.318,0.6,130,3.8%,0.83,0.038,0,NA,NA,NA,NA,NA,NA,108,NA,NA,9.8,0.0,0.0,NA,NA,9.8,2.0,1.2%,2,0,11,1,0.5,0.1,32.0,9.0%,8.9
2025,8207,Tyler Goodson,RB,25.1,ATL,115,116,119,5.2,4.2,3.2,11,9,0,621,32,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,2,-2,0,0,0,3,10,8,4.0,2.7,9,0,0,32,0,13,24,2.67,5.2%,0,1.41,0.000,0,0.141,0,12,0.000,0.0,20,0.5%,0.40,0.000,0,NA,NA,NA,NA,NA,NA,32,NA,NA,4.6,0.0,3.4,-15,0.00%,1.1,NA,NA,NA,NA,NA,NA,-0.1,-0.1,7.1,0.0%,1.2
2025,11617,Malachi Corley,WR,23.7,CLE,132,133,132,31.6,26.1,20.6,17,13,5,749,172,0,0.0%,0,0,0,0,0,0,0.00,127,0,0,0,0.00,0.00,11,11,0,5,0,14,68,79,7.2,5.6,13,2,6,206,0,0,127,9.77,23.0%,NA,NA,NA,6,NA,11,27,0.407,0.8,73,2.5%,1.08,0.068,0,NA,NA,NA,NA,NA,NA,206,NA,NA,15.8,0.0,9.8,NA,NA,6.1,-0.2,-0.1%,1,1,7,0,-0.1,-0.3,31.0,0.0%,5.2
2025,1166,Kirk Cousins,QB,37.3,FA,35,35,35,108.54,108.54,108.54,17,10,8,1033,480,3,61.7%,738,269,166,76,103,5,84.81,1728,13,10,1721,6.40,10.37,0,0,0,0,0,0,0,0,0.0,0.0,14,0,3,7,1,0,7,0.5,46.5%,NA,NA,NA,4,NA,90,283,0.318,9.0,NA,NA,NA,NA,86,32.0%,2.78,8.6%,39.1%,6.90,284,1728,-1.9%,-0.05,172.8,172.1,0.7,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-3.8,-3.8,133.7,20.0%,20.3
2025,9492,Trey Palmer,WR,24.7,NO,1125,1124,1123,0,0,0,13,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,12516,Kalel Mullings,RB,23.2,TEN,131,131,130,0.7,0.7,0.7,16,4,0,528,12,0,0.0%,0,0,0,0,0,0,0.00,7,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,2,7,0,0,7,2.33,2.3%,0,0.00,0.000,2,0.000,2,3,0.667,0.5,3,0.0%,0.00,0.000,0,NA,NA,NA,NA,NA,NA,7,NA,NA,1.8,0.0,1.8,-1,0.00%,0.0,NA,NA,NA,NA,NA,NA,-1.5,-1.5,2.9,0.0%,NA
2025,11821,Tahj Washington,WR,24.6,MIA,196,202,208,4.7,3.2,1.7,7,6,1,342,24,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,29,0,1,0,5,8,37,12.3,7.4,0,0,0,37,0,0,0,0,7.0%,NA,NA,NA,0,NA,1,5,0.200,0.2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,37,NA,NA,6.2,0.0,0.0,NA,NA,6.2,NA,NA,NA,NA,NA,NA,0.1,0.1,4.1,0.0%,1.6
2025,8208,Tyler Badie,RB,25.8,DEN,75,81,90,35.4,25.9,16.4,16,16,0,1021,183,0,0.0%,0,0,0,0,0,0,0.00,23,0,0,0,0.00,0.00,19,-69,4,9,0,31,210,141,7.4,4.6,8,0,1,164,0,28,23,2.88,17.9%,6,3.44,0.750,1,1.094,10,39,0.256,0.6,132,5.1%,1.07,0.068,0,NA,NA,NA,NA,NA,NA,164,NA,NA,10.3,0.0,1.4,0,0.00%,8.8,NA,NA,NA,NA,NA,NA,-0.9,-1.2,44.6,0.0%,4.5
2025,8160,Kenny Pickett,QB,27.5,CAR,60,60,60,9.72,9.72,9.72,17,6,2,931,68,1,62.2%,126,45,28,7,17,2,60.23,210,8,1,188,4.18,6.71,0,0,0,0,0,0,0,0,0.0,0.0,5,1,3,22,0,0,22,4.4,7.3%,NA,NA,NA,3,NA,11,50,0.220,1.8,NA,NA,NA,NA,8,17.8%,2.75,6.7%,28.1%,6.00,57,210,-2.5%,-0.60,35.0,31.3,3.7,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-11.8,-11.8,25.8,0.0%,3.8
2025,12412,Terrell Jennings,RB,24.8,NE,96,93,93,15.2,14.7,14.2,17,1,0,529,39,0,0.0%,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,1,2,0,0,0,1,7,9,9.0,9.0,23,1,7,82,1,16,73,3.17,7.4%,1,0.67,0.043,8,0.111,8,24,0.333,8.0,4,0.2%,2.25,0.000,0,NA,NA,NA,NA,NA,NA,82,NA,NA,82.0,0.0,73.0,3,8.70%,9.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,827,Tyrod Taylor,QB,36.4,FA,42,42,42,64.46,64.46,64.46,13,6,4,798,251,1,59.7%,448,134,80,36,54,5,72.95,922,14,5,779,5.81,9.74,0,0,0,0,0,0,0,0,0.0,0.0,27,1,9,143,1,0,143,5.3,31.5%,NA,NA,NA,10,NA,51,161,0.317,8.5,NA,NA,NA,NA,41,30.6%,3.01,12.7%,42.9%,8.90,170,922,-1.9%,-0.12,153.7,129.8,23.8,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-8.2,-8.2,87.3,33.0%,17.6
2025,3271,Tyler Higbee,TE,32.9,LAR,40,37,36,71.1,58.6,46.1,16,10,8,585,318,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,25,141,2,14,3,36,140,281,11.2,7.8,0,0,0,281,0,0,0,0,54.4%,NA,NA,NA,0,NA,17,36,0.472,1.7,184,6.0%,1.53,0.076,0,NA,NA,NA,NA,NA,NA,281,NA,NA,28.1,0.0,0.0,NA,NA,28.1,5.9,4%,8,10,18,2,1.8,2.2,46.2,20.0%,14.8
2025,12542,Efton Chism,WR,24.1,NE,161,158,153,16.5,15,13.5,8,8,1,456,66,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,35,0,2,1,3,40,75,25.0,25.0,0,0,0,75,0,0,0,0,14.5%,NA,NA,NA,0,NA,3,3,1.000,0.4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,75,NA,NA,9.4,0.0,0.0,NA,NA,9.4,NA,NA,NA,NA,NA,NA,1.0,1.2,7.1,13.0%,5.5
2025,11640,Jermaine Burton,WR,24.4,FA,279,278,277,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-0.1,1.1,NA,NA
2025,4219,Jeremy McNichols,RB,30.0,WAS,58,59,62,72.7,60.2,47.7,17,17,1,985,322,1,0.0%,0,0,0,0,0,0,0.00,221,0,0,0,0.00,0.00,25,-26,1,10,0,31,222,196,7.8,6.3,44,6,12,417,1,172,221,5.02,32.7%,18,3.90,0.409,13,0.799,23,75,0.307,1.4,192,6.6%,1.02,0.052,0,NA,NA,NA,NA,NA,NA,417,NA,NA,24.5,0.0,13.0,65,11.36%,11.5,NA,NA,NA,NA,NA,NA,-1.5,-1.6,92.2,6.0%,10.7
2025,12462,Damien Martinez,RB,21.8,GB,596,596,596,0,0,0,3,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,12539,Arian Smith,WR,24.2,NYJ,171,174,175,13.5,10,6.5,16,16,5,933,360,0,0.0%,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,7,19,1,4,0,16,33,52,7.4,3.3,4,0,1,65,0,0,13,3.25,38.6%,NA,NA,NA,1,NA,5,20,0.250,0.3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,65,NA,NA,4.3,0.0,0.9,NA,NA,3.5,NA,NA,NA,NA,NA,NA,-1.4,-1.3,32.1,0.0%,2.6
2025,12470,Riley Leonard,QB,23.2,IND,51,51,51,32,32,32,12,5,1,679,65,2,58.2%,247,67,39,16,28,3,67.69,442,2,2,415,6.19,10.64,0,0,0,0,0,0,-3,-3,0.0,0.0,6,0,2,24,2,0,27,4.5,9.6%,NA,NA,NA,4,NA,22,73,0.301,5.5,NA,NA,NA,NA,18,26.9%,2.83,10.4%,27.8%,8.40,72,439,-3.6%,-0.18,109.8,103.8,6.8,NA,NA,-0.8,NA,NA,NA,NA,NA,NA,5.5,5.5,16.1,25.0%,NA
2025,12738,Phil Mafah,RB,23.1,DAL,101,101,99,10.9,9.9,8.9,17,1,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,18,0,0,0,0.00,0.00,2,-11,0,1,0,2,22,11,5.5,5.5,5,0,1,29,1,11,18,3.6,0,0,2.10,0.000,2,0.210,3,7,0.429,3.0,3,0.3%,3.67,0.333,0,NA,NA,NA,NA,NA,NA,29,NA,NA,29.0,0.0,18.0,6,0.00%,11.0,NA,NA,NA,NA,NA,NA,3.7,3.7,7.2,NA,NA
2025,10871,Luke Schoonmaker,TE,27.2,DAL,71,71,74,27.2,20.2,13.2,17,17,7,1131,375,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,14,50,1,7,0,23,82,132,9.4,5.7,0,0,0,132,0,0,0,0,33.2%,NA,NA,NA,0,NA,7,23,0.304,0.4,141,3.7%,0.94,0.050,0,NA,NA,NA,NA,NA,NA,132,NA,NA,7.8,0.0,0.0,NA,NA,7.8,6.6,3%,2,6,7,1,0.0,0.0,28.0,0.0%,4.0
2025,7610,Trey Lance,QB,25.6,LAC,56,56,56,14.54,14.54,14.54,17,4,1,1072,29,1,47.4%,121,57,27,10,30,1,50.77,311,6,0,226,3.96,8.37,0,0,0,0,0,0,0,0,0.0,0.0,17,0,5,85,0,0,85,5,2.7%,NA,NA,NA,5,NA,15,74,0.203,3.8,NA,NA,NA,NA,10,17.5%,2.67,17.5%,35.2%,9.60,71,311,-8.2%,-0.55,77.8,56.5,21.3,NA,NA,0.0,NA,NA,NA,NA,NA,NA,-6.4,-6.4,15.7,0.0%,NA
2025,6920,Isaiah Hodgins,WR,27.1,NYG,142,144,144,27.5,22.5,17.5,14,7,5,397,291,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,98,0,5,1,19,17,115,11.5,6.1,0,0,0,115,0,0,0,0,73.3%,NA,NA,NA,0,NA,6,19,0.316,0.9,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,115,NA,NA,16.4,0.0,0.0,NA,NA,16.4,NA,NA,NA,NA,NA,NA,-4.6,-4.6,51.0,14.0%,8.2
2025,10214,Davis Allen,TE,24.8,LAR,44,42,45,62.8,50.8,38.8,17,17,5,1060,532,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,24,71,3,9,3,33,137,208,8.7,6.3,0,0,0,208,0,0,0,0,50.2%,NA,NA,NA,0,NA,12,33,0.364,0.7,196,5.5%,1.06,0.046,0,NA,NA,NA,NA,NA,NA,208,NA,NA,12.2,0.0,0.0,NA,NA,12.2,4.2,2.6%,7,8,6,3,0.9,1.0,36.3,0.0%,8.3
2025,10231,Elijah Higgins,TE,25.1,ARI,48,51,54,58.1,43.1,28.1,17,17,10,1077,442,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,30,92,0,15,0,37,209,301,10.0,8.1,0,0,0,301,0,0,0,0,41.0%,NA,NA,NA,0,NA,15,37,0.405,0.9,290,5.7%,1.04,0.052,0,NA,NA,NA,NA,NA,NA,301,NA,NA,17.7,0.0,0.0,NA,NA,17.7,4.2,3.5%,5,7,12,2,0.7,0.8,47.5,6.0%,9.5
2025,11616,Jacob Cowing,WR,24.8,SF,1227,1227,1225,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11370,Chris Brooks,RB,25.9,GB,79,80,81,32.7,26.2,19.7,17,17,0,1000,180,0,0.0%,0,0,0,0,0,0,0.00,106,0,0,0,0.00,0.00,13,-15,2,3,0,17,106,91,7.0,5.4,27,1,5,197,0,96,106,3.93,18.0%,11,3.56,0.407,5,0.764,8,44,0.182,0.5,98,3.5%,0.93,0.031,0,NA,NA,NA,NA,NA,NA,197,NA,NA,11.6,0.0,6.2,21,11.11%,5.4,NA,NA,NA,NA,NA,NA,-1.0,-1.0,45.1,0.0%,5.4
2025,11592,Erick All,TE,25.2,CIN,572,572,572,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,11256,Tyson Bagent,QB,25.5,CHI,67,67,67,2.58,2.58,2.58,16,3,0,1033,14,1,75.0%,8,4,3,2,1,0,113.54,54,0,0,47,11.75,15.67,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,7,0,0,7,3.5,1.4%,NA,NA,NA,0,NA,2,6,0.333,1.0,NA,NA,NA,NA,2,50.0%,3.29,25%,0%,6.90,5,54,6.3%,0.43,27.0,23.5,3.5,NA,NA,0.0,NA,NA,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA
2025,12473,Mitchell Evans,TE,22.7,CAR,54,53,52,48.2,38.7,29.2,17,12,10,1061,393,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,19,63,1,7,2,25,108,171,9.0,6.8,1,0,1,172,0,0,1,1,37.0%,NA,0.00,NA,1,NA,10,26,0.385,0.8,127,4.9%,1.35,0.055,0,NA,NA,NA,NA,NA,NA,172,NA,NA,14.3,0.0,0.1,NA,NA,14.3,4.0,2.9%,4,3,9,2,0.0,0.0,19.5,0%,#N/A
2025,8129,Dameon Pierce,RB,25.8,PHI,122,120,118,3.6,3.6,3.6,9,3,0,288,23,0,0.0%,0,0,0,0,0,0,0.00,36,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,14,2,1,36,0,23,36,2.57,8.0%,3,1.65,0.214,1,0.379,1,15,0.067,0.3,7,0.2%,0.00,0.000,0,NA,NA,NA,NA,NA,NA,36,NA,NA,12.0,0.0,12.0,2,7.14%,0.0,NA,NA,NA,NA,NA,NA,-1.2,-1.5,9.4,0.0%,NA
2025,12515,Donovan Edwards,RB,22.8,MIA,593,593,593,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,#N/A,NA,#VALUE!,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,-2.9,-2.9,2.9,NA,NA
2025,11570,Rasheen Ali,RB,24.8,BAL,87,91,91,24.2,19.7,15.2,15,10,0,830,111,0,0.0%,0,0,0,0,0,0,0.00,24,0,0,0,0.00,0.00,9,-15,1,1,1,11,83,68,7.6,6.2,7,0,1,92,0,9,24,3.43,13.4%,2,1.29,0.286,1,0.414,3,18,0.167,0.4,69,2.6%,0.99,0.014,0,NA,NA,NA,NA,NA,NA,92,NA,NA,11.5,0.0,3.0,-9,0.00%,8.5,NA,NA,NA,NA,NA,NA,0.7,0.7,16.3,0.0%,5.8
2025,8123,Hassan Haskins,RB,26.0,FA,102,106,109,10,8,6,16,10,0,746,80,0,0.0%,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,4,-3,0,0,0,4,16,13,3.3,3.3,17,0,4,60,0,29,47,2.76,10.7%,6,1.72,0.353,4,0.525,4,21,0.190,0.6,44,0.7%,0.30,0.000,0,NA,NA,NA,NA,NA,NA,60,NA,NA,8.6,0.0,6.7,-2,5.88%,1.9,NA,NA,NA,NA,NA,NA,-2.4,-2.0,25.6,0.0%,2.8
